"Date/Time","Date/Time","No.1","No.2"
"2025-04-24 15:37:27.150","45771.6510086806","1.5343","2.0846"
"2025-04-24 15:37:27.155","45771.6510087384","1.5346","2.1073"
"2025-04-24 15:37:27.160","45771.6510087963","1.5348","2.1381"
"2025-04-24 15:37:27.165","45771.6510088542","1.5380","2.1871"
"2025-04-24 15:37:27.170","45771.6510089120","1.5347","2.2075"
"2025-04-24 15:37:27.175","45771.6510089699","1.5365","2.2315"
"2025-04-24 15:37:27.180","45771.6510090278","1.5350","2.2634"
"2025-04-24 15:37:27.185","45771.6510090856","1.5380","2.2950"
"2025-04-24 15:37:27.190","45771.6510091435","1.5363","2.3304"
"2025-04-24 15:37:27.195","45771.6510092014","1.5361","2.3519"
"2025-04-24 15:37:27.200","45771.6510092593","1.5374","2.3754"
"2025-04-24 15:37:27.205","45771.6510093171","1.5378","2.3989"
"2025-04-24 15:37:27.210","45771.6510093750","1.5364","2.4294"
"2025-04-24 15:37:27.215","45771.6510094329","1.5365","2.4700"
"2025-04-24 15:37:27.220","45771.6510094907","1.5376","2.4853"
"2025-04-24 15:37:27.225","45771.6510095486","1.5377","2.5004"
"2025-04-24 15:37:27.230","45771.6510096065","1.5371","2.5215"
"2025-04-24 15:37:27.235","45771.6510096644","1.5358","2.5480"
"2025-04-24 15:37:27.240","45771.6510097222","1.5375","2.5801"
"2025-04-24 15:37:27.245","45771.6510097801","1.5377","2.6081"
"2025-04-24 15:37:27.250","45771.6510098380","1.5372","2.6217"
"2025-04-24 15:37:27.255","45771.6510098958","1.5368","2.6385"
"2025-04-24 15:37:27.260","45771.6510099537","1.5372","2.6460"
"2025-04-24 15:37:27.265","45771.6510100116","1.5376","2.6605"
"2025-04-24 15:37:27.270","45771.6510100694","1.5344","2.6724"
"2025-04-24 15:37:27.275","45771.6510101273","1.5368","2.6917"
"2025-04-24 15:37:27.280","45771.6510101852","1.5342","2.7060"
"2025-04-24 15:37:27.285","45771.6510102431","1.5373","2.7247"
"2025-04-24 15:37:27.290","45771.6510103009","1.5350","2.7390"
"2025-04-24 15:37:27.295","45771.6510103588","1.5380","2.7543"
"2025-04-24 15:37:27.300","45771.6510104167","1.5348","2.7602"
"2025-04-24 15:37:27.305","45771.6510104745","1.5354","2.7575"
"2025-04-24 15:37:27.310","45771.6510105324","1.5373","2.7657"
"2025-04-24 15:37:27.315","45771.6510105903","1.5348","2.7580"
"2025-04-24 15:37:27.320","45771.6510106482","1.5378","2.7646"
"2025-04-24 15:37:27.325","45771.6510107060","1.5346","2.7593"
"2025-04-24 15:37:27.330","45771.6510107639","1.5375","2.7643"
"2025-04-24 15:37:27.335","45771.6510108218","1.5353","2.7578"
"2025-04-24 15:37:27.340","45771.6510108796","1.5369","2.7612"
"2025-04-24 15:37:27.345","45771.6510109375","1.5343","2.7610"
"2025-04-24 15:37:27.350","45771.6510109954","1.5372","2.7584"
"2025-04-24 15:37:27.355","45771.6510110532","1.5361","2.7643"
"2025-04-24 15:37:27.360","45771.6510111111","1.5357","2.7573"
"2025-04-24 15:37:27.365","45771.6510111690","1.5365","2.7613"
"2025-04-24 15:37:27.370","45771.6510112269","1.5334","2.7563"
"2025-04-24 15:37:27.375","45771.6510112847","1.5374","2.7618"
"2025-04-24 15:37:27.380","45771.6510113426","1.5348","2.7537"
"2025-04-24 15:37:27.385","45771.6510114005","1.5378","2.7370"
"2025-04-24 15:37:27.390","45771.6510114583","1.5341","2.7252"
"2025-04-24 15:37:27.395","45771.6510115162","1.5361","2.7227"
"2025-04-24 15:37:27.400","45771.6510115741","1.5358","2.7227"
"2025-04-24 15:37:27.405","45771.6510116319","1.5372","2.7171"
"2025-04-24 15:37:27.410","45771.6510116898","1.5377","2.7235"
"2025-04-24 15:37:27.415","45771.6510117477","1.5354","2.7196"
"2025-04-24 15:37:27.420","45771.6510118056","1.5362","2.7222"
"2025-04-24 15:37:27.425","45771.6510118634","1.5342","2.7163"
"2025-04-24 15:37:27.430","45771.6510119213","1.5378","2.7239"
"2025-04-24 15:37:27.435","45771.6510119792","1.5346","2.7190"
"2025-04-24 15:37:27.440","45771.6510120370","1.5371","2.7178"
"2025-04-24 15:37:27.445","45771.6510120949","1.5344","2.7161"
"2025-04-24 15:37:27.450","45771.6510121528","1.5377","2.7154"
"2025-04-24 15:37:27.455","45771.6510122106","1.5366","2.7151"
"2025-04-24 15:37:27.460","45771.6510122685","1.5361","2.7061"
"2025-04-24 15:37:27.465","45771.6510123264","1.5376","2.7097"
"2025-04-24 15:37:27.470","45771.6510123843","1.5355","2.7028"
"2025-04-24 15:37:27.475","45771.6510124421","1.5376","2.7055"
"2025-04-24 15:37:27.480","45771.6510125000","1.5353","2.6962"
"2025-04-24 15:37:27.485","45771.6510125579","1.5372","2.6963"
"2025-04-24 15:37:27.490","45771.6510126157","1.5341","2.6939"
"2025-04-24 15:37:27.495","45771.6510126736","1.5377","2.6970"
"2025-04-24 15:37:27.500","45771.6510127315","1.5355","2.6951"
"2025-04-24 15:37:27.505","45771.6510127893","1.5370","2.6900"
"2025-04-24 15:37:27.510","45771.6510128472","1.5365","2.6878"
"2025-04-24 15:37:27.515","45771.6510129051","1.5354","2.6806"
"2025-04-24 15:37:27.520","45771.6510129630","1.5379","2.6824"
"2025-04-24 15:37:27.525","45771.6510130208","1.5343","2.6725"
"2025-04-24 15:37:27.530","45771.6510130787","1.5363","2.6687"
"2025-04-24 15:37:27.535","45771.6510131366","1.5339","2.6561"
"2025-04-24 15:37:27.540","45771.6510131944","1.5379","2.6514"
"2025-04-24 15:37:27.545","45771.6510132523","1.5354","2.6398"
"2025-04-24 15:37:27.550","45771.6510133102","1.5372","2.6270"
"2025-04-24 15:37:27.555","45771.6510133681","1.5373","2.6177"
"2025-04-24 15:37:27.560","45771.6510134259","1.5377","2.5912"
"2025-04-24 15:37:27.565","45771.6510134838","1.5364","2.5787"
"2025-04-24 15:37:27.570","45771.6510135417","1.5366","2.5707"
"2025-04-24 15:37:27.575","45771.6510135995","1.5374","2.5653"
"2025-04-24 15:37:27.580","45771.6510136574","1.5352","2.5615"
"2025-04-24 15:37:27.585","45771.6510137153","1.5375","2.5578"
"2025-04-24 15:37:27.590","45771.6510137731","1.5349","2.5532"
"2025-04-24 15:37:27.595","45771.6510138310","1.5371","2.5489"
"2025-04-24 15:37:27.600","45771.6510138889","1.5374","2.5454"
"2025-04-24 15:37:27.605","45771.6510139468","1.5379","2.5426"
"2025-04-24 15:37:27.610","45771.6510140046","1.5367","2.5404"
"2025-04-24 15:37:27.615","45771.6510140625","1.5370","2.5366"
"2025-04-24 15:37:27.620","45771.6510141204","1.5377","2.5328"
"2025-04-24 15:37:27.625","45771.6510141782","1.5371","2.5234"
"2025-04-24 15:37:27.630","45771.6510142361","1.5365","2.5208"
"2025-04-24 15:37:27.635","45771.6510142940","1.5357","2.5157"
"2025-04-24 15:37:27.640","45771.6510143519","1.5377","2.5051"
"2025-04-24 15:37:27.645","45771.6510144097","1.5366","2.5015"
"2025-04-24 15:37:27.650","45771.6510144676","1.5365","2.4935"
"2025-04-24 15:37:27.655","45771.6510145255","1.5371","2.4865"
"2025-04-24 15:37:27.660","45771.6510145833","1.5369","2.4811"
"2025-04-24 15:37:27.665","45771.6510146412","1.5377","2.4742"
"2025-04-24 15:37:27.670","45771.6510146991","1.5376","2.4704"
"2025-04-24 15:37:27.675","45771.6510147569","1.5367","2.4594"
"2025-04-24 15:37:27.680","45771.6510148148","1.5365","2.4451"
"2025-04-24 15:37:27.685","45771.6510148727","1.5372","2.4352"
"2025-04-24 15:37:27.690","45771.6510149306","1.5374","2.4337"
"2025-04-24 15:37:27.695","45771.6510149884","1.5376","2.4298"
"2025-04-24 15:37:27.700","45771.6510150463","1.5373","2.4307"
"2025-04-24 15:37:27.705","45771.6510151042","1.5368","2.4300"
"2025-04-24 15:37:27.710","45771.6510151620","1.5368","2.4302"
"2025-04-24 15:37:27.715","45771.6510152199","1.5370","2.4285"
"2025-04-24 15:37:27.720","45771.6510152778","1.5375","2.4296"
"2025-04-24 15:37:27.725","45771.6510153357","1.5361","2.4267"
"2025-04-24 15:37:27.730","45771.6510153935","1.5362","2.4289"
"2025-04-24 15:37:27.735","45771.6510154514","1.5358","2.4298"
"2025-04-24 15:37:27.740","45771.6510155093","1.5372","2.4301"
"2025-04-24 15:37:27.745","45771.6510155671","1.5356","2.4292"
"2025-04-24 15:37:27.750","45771.6510156250","1.5365","2.4290"
"2025-04-24 15:37:27.755","45771.6510156829","1.5369","2.4305"
"2025-04-24 15:37:27.760","45771.6510157407","1.5373","2.4292"
"2025-04-24 15:37:27.765","45771.6510157986","1.5373","2.4290"
"2025-04-24 15:37:27.770","45771.6510158565","1.5362","2.4277"
"2025-04-24 15:37:27.775","45771.6510159144","1.5369","2.4308"
"2025-04-24 15:37:27.780","45771.6510159722","1.5369","2.4294"
"2025-04-24 15:37:27.785","45771.6510160301","1.5376","2.4302"
"2025-04-24 15:37:27.790","45771.6510160880","1.5352","2.4293"
"2025-04-24 15:37:27.795","45771.6510161458","1.5367","2.4287"
"2025-04-24 15:37:27.800","45771.6510162037","1.5366","2.4302"
"2025-04-24 15:37:27.805","45771.6510162616","1.5373","2.4298"
"2025-04-24 15:37:27.810","45771.6510163194","1.5373","2.4305"
"2025-04-24 15:37:27.815","45771.6510163773","1.5372","2.4300"
"2025-04-24 15:37:27.820","45771.6510164352","1.5367","2.4308"
"2025-04-24 15:37:27.825","45771.6510164931","1.5372","2.4261"
"2025-04-24 15:37:27.830","45771.6510165509","1.5365","2.4283"
"2025-04-24 15:37:27.835","45771.6510166088","1.5367","2.4293"
"2025-04-24 15:37:27.840","45771.6510166667","1.5373","2.4304"
"2025-04-24 15:37:27.845","45771.6510167245","1.5358","2.4308"
"2025-04-24 15:37:27.850","45771.6510167824","1.5365","2.4286"
"2025-04-24 15:37:27.855","45771.6510168403","1.5364","2.4304"
"2025-04-24 15:37:27.860","45771.6510168981","1.5374","2.4309"
"2025-04-24 15:37:27.865","45771.6510169560","1.5368","2.4305"
"2025-04-24 15:37:27.870","45771.6510170139","1.5366","2.4271"
"2025-04-24 15:37:27.875","45771.6510170718","1.5366","2.4306"
"2025-04-24 15:37:27.880","45771.6510171296","1.5372","2.4285"
"2025-04-24 15:37:27.885","45771.6510171875","1.5366","2.4304"
"2025-04-24 15:37:27.890","45771.6510172454","1.5355","2.4299"
"2025-04-24 15:37:27.895","45771.6510173032","1.5374","2.4299"
"2025-04-24 15:37:27.900","45771.6510173611","1.5370","2.4305"
"2025-04-24 15:37:27.905","45771.6510174190","1.5362","2.4286"
"2025-04-24 15:37:27.910","45771.6510174769","1.5357","2.4281"
"2025-04-24 15:37:27.915","45771.6510175347","1.5373","2.4292"
"2025-04-24 15:37:27.920","45771.6510175926","1.5375","2.4303"
"2025-04-24 15:37:27.925","45771.6510176505","1.5374","2.4288"
"2025-04-24 15:37:27.930","45771.6510177083","1.5372","2.4305"
"2025-04-24 15:37:27.935","45771.6510177662","1.5369","2.4278"
"2025-04-24 15:37:27.940","45771.6510178241","1.5369","2.4300"
"2025-04-24 15:37:27.945","45771.6510178819","1.5358","2.4284"
"2025-04-24 15:37:27.950","45771.6510179398","1.5359","2.4283"
"2025-04-24 15:37:27.955","45771.6510179977","1.5369","2.4295"
"2025-04-24 15:37:27.960","45771.6510180556","1.5372","2.4289"
"2025-04-24 15:37:27.965","45771.6510181134","1.5370","2.4283"
"2025-04-24 15:37:27.970","45771.6510181713","1.5360","2.4276"
"2025-04-24 15:37:27.975","45771.6510182292","1.5368","2.4293"
"2025-04-24 15:37:27.980","45771.6510182870","1.5369","2.4262"
