"Date/Time","Date/Time","No.1","No.2"
"2025-04-24 16:45:25.150","45771.6982077546","2.6863","2.6853"
"2025-04-24 16:45:25.155","45771.6982078125","2.6877","2.6841"
"2025-04-24 16:45:25.160","45771.6982078704","2.6896","2.6846"
"2025-04-24 16:45:25.165","45771.6982079282","2.6939","2.6899"
"2025-04-24 16:45:25.170","45771.6982079861","2.6996","2.6909"
"2025-04-24 16:45:25.175","45771.6982080440","2.7029","2.6888"
"2025-04-24 16:45:25.180","45771.6982081019","2.7080","2.6895"
"2025-04-24 16:45:25.185","45771.6982081597","2.7214","2.7003"
"2025-04-24 16:45:25.190","45771.6982082176","2.7214","2.6951"
"2025-04-24 16:45:25.195","45771.6982082755","2.7316","2.6937"
"2025-04-24 16:45:25.200","45771.6982083333","2.7391","2.6938"
"2025-04-24 16:45:25.205","45771.6982083912","2.7502","2.7004"
"2025-04-24 16:45:25.210","45771.6982084491","2.7609","2.7090"
"2025-04-24 16:45:25.215","45771.6982085069","2.7670","2.7240"
"2025-04-24 16:45:25.220","45771.6982085648","2.7789","2.7285"
"2025-04-24 16:45:25.225","45771.6982086227","2.7891","2.7284"
"2025-04-24 16:45:25.230","45771.6982086806","2.7990","2.7294"
"2025-04-24 16:45:25.235","45771.6982087384","2.8073","2.7303"
"2025-04-24 16:45:25.240","45771.6982087963","2.8189","2.7344"
"2025-04-24 16:45:25.245","45771.6982088542","2.8335","2.7377"
"2025-04-24 16:45:25.250","45771.6982089120","2.8428","2.7413"
"2025-04-24 16:45:25.255","45771.6982089699","2.8501","2.7424"
"2025-04-24 16:45:25.260","45771.6982090278","2.8575","2.7491"
"2025-04-24 16:45:25.265","45771.6982090856","2.8661","2.7536"
"2025-04-24 16:45:25.270","45771.6982091435","2.8727","2.7619"
"2025-04-24 16:45:25.275","45771.6982092014","2.8808","2.7714"
"2025-04-24 16:45:25.280","45771.6982092593","2.8892","2.7833"
"2025-04-24 16:45:25.285","45771.6982093171","2.8975","2.7961"
"2025-04-24 16:45:25.290","45771.6982093750","2.9052","2.8133"
"2025-04-24 16:45:25.295","45771.6982094329","2.9143","2.8357"
"2025-04-24 16:45:25.300","45771.6982094907","2.9208","2.8504"
"2025-04-24 16:45:25.305","45771.6982095486","2.9280","2.8667"
"2025-04-24 16:45:25.310","45771.6982096065","2.9359","2.8751"
"2025-04-24 16:45:25.315","45771.6982096644","2.9380","2.8762"
"2025-04-24 16:45:25.320","45771.6982097222","2.9419","2.8823"
"2025-04-24 16:45:25.325","45771.6982097801","2.9476","2.9007"
"2025-04-24 16:45:25.330","45771.6982098380","2.9551","2.9029"
"2025-04-24 16:45:25.335","45771.6982098958","2.9578","2.9052"
"2025-04-24 16:45:25.340","45771.6982099537","2.9651","2.9156"
"2025-04-24 16:45:25.345","45771.6982100116","2.9687","2.9318"
"2025-04-24 16:45:25.350","45771.6982100694","2.9742","2.9339"
"2025-04-24 16:45:25.355","45771.6982101273","2.9796","2.9464"
"2025-04-24 16:45:25.360","45771.6982101852","2.9869","2.9668"
"2025-04-24 16:45:25.365","45771.6982102431","2.9983","2.9739"
"2025-04-24 16:45:25.370","45771.6982103009","3.0082","2.9881"
"2025-04-24 16:45:25.375","45771.6982103588","3.0179","2.9915"
"2025-04-24 16:45:25.380","45771.6982104167","3.0241","3.0041"
"2025-04-24 16:45:25.385","45771.6982104745","3.0330","3.0147"
"2025-04-24 16:45:25.390","45771.6982105324","3.0377","3.0192"
"2025-04-24 16:45:25.395","45771.6982105903","3.0543","3.0219"
"2025-04-24 16:45:25.400","45771.6982106481","3.0721","3.0228"
"2025-04-24 16:45:25.405","45771.6982107060","3.0839","3.0262"
"2025-04-24 16:45:25.410","45771.6982107639","3.0911","3.0271"
"2025-04-24 16:45:25.415","45771.6982108218","3.1066","3.0340"
"2025-04-24 16:45:25.420","45771.6982108796","3.1187","3.0368"
"2025-04-24 16:45:25.425","45771.6982109375","3.1294","3.0542"
"2025-04-24 16:45:25.430","45771.6982109954","3.1441","3.0708"
"2025-04-24 16:45:25.435","45771.6982110532","3.1650","3.0810"
"2025-04-24 16:45:25.440","45771.6982111111","3.1713","3.0967"
"2025-04-24 16:45:25.445","45771.6982111690","3.1863","3.1065"
"2025-04-24 16:45:25.450","45771.6982112269","3.2004","3.1176"
"2025-04-24 16:45:25.455","45771.6982112847","3.2104","3.1364"
"2025-04-24 16:45:25.460","45771.6982113426","3.2230","3.1764"
"2025-04-24 16:45:25.465","45771.6982114005","3.2392","3.1763"
"2025-04-24 16:45:25.470","45771.6982114583","3.2534","3.2030"
"2025-04-24 16:45:25.475","45771.6982115162","3.2690","3.2032"
"2025-04-24 16:45:25.480","45771.6982115741","3.2808","3.2137"
"2025-04-24 16:45:25.485","45771.6982116319","3.2952","3.2341"
"2025-04-24 16:45:25.490","45771.6982116898","3.3098","3.2460"
"2025-04-24 16:45:25.495","45771.6982117477","3.3220","3.2617"
"2025-04-24 16:45:25.500","45771.6982118056","3.3266","3.2883"
"2025-04-24 16:45:25.505","45771.6982118634","3.3383","3.3151"
"2025-04-24 16:45:25.510","45771.6982119213","3.3533","3.3327"
"2025-04-24 16:45:25.515","45771.6982119792","3.3728","3.3468"
"2025-04-24 16:45:25.520","45771.6982120370","3.3825","3.3504"
"2025-04-24 16:45:25.525","45771.6982120949","3.3931","3.3637"
"2025-04-24 16:45:25.530","45771.6982121528","3.3992","3.3781"
"2025-04-24 16:45:25.535","45771.6982122106","3.4038","3.3892"
"2025-04-24 16:45:25.540","45771.6982122685","3.4162","3.3946"
"2025-04-24 16:45:25.545","45771.6982123264","3.4265","3.3938"
"2025-04-24 16:45:25.550","45771.6982123843","3.4336","3.3921"
"2025-04-24 16:45:25.555","45771.6982124421","3.4426","3.3994"
"2025-04-24 16:45:25.560","45771.6982125000","3.4503","3.4042"
"2025-04-24 16:45:25.565","45771.6982125579","3.4584","3.4198"
"2025-04-24 16:45:25.570","45771.6982126157","3.4711","3.4329"
"2025-04-24 16:45:25.575","45771.6982126736","3.4783","3.4477"
"2025-04-24 16:45:25.580","45771.6982127315","3.4891","3.4615"
"2025-04-24 16:45:25.585","45771.6982127893","3.4964","3.4778"
"2025-04-24 16:45:25.590","45771.6982128472","3.5128","3.4955"
"2025-04-24 16:45:25.595","45771.6982129051","3.5263","3.5009"
"2025-04-24 16:45:25.600","45771.6982129630","3.5342","3.5056"
"2025-04-24 16:45:25.605","45771.6982130208","3.5394","3.5120"
"2025-04-24 16:45:25.610","45771.6982130787","3.5419","3.5184"
"2025-04-24 16:45:25.615","45771.6982131366","3.5494","3.5292"
"2025-04-24 16:45:25.620","45771.6982131944","3.5552","3.5324"
"2025-04-24 16:45:25.625","45771.6982132523","3.5585","3.5407"
"2025-04-24 16:45:25.630","45771.6982133102","3.5610","3.5384"
"2025-04-24 16:45:25.635","45771.6982133681","3.5644","3.5448"
"2025-04-24 16:45:25.640","45771.6982134259","3.5716","3.5348"
"2025-04-24 16:45:25.645","45771.6982134838","3.5809","3.5364"
"2025-04-24 16:45:25.650","45771.6982135417","3.5933","3.5367"
"2025-04-24 16:45:25.655","45771.6982135995","3.5977","3.5374"
"2025-04-24 16:45:25.660","45771.6982136574","3.6083","3.5365"
"2025-04-24 16:45:25.665","45771.6982137153","3.6144","3.5394"
"2025-04-24 16:45:25.670","45771.6982137731","3.6228","3.5441"
"2025-04-24 16:45:25.675","45771.6982138310","3.6286","3.5463"
"2025-04-24 16:45:25.680","45771.6982138889","3.6430","3.5576"
"2025-04-24 16:45:25.685","45771.6982139468","3.6564","3.5631"
"2025-04-24 16:45:25.690","45771.6982140046","3.6628","3.5810"
"2025-04-24 16:45:25.695","45771.6982140625","3.6678","3.5934"
"2025-04-24 16:45:25.700","45771.6982141204","3.6788","3.6200"
"2025-04-24 16:45:25.705","45771.6982141782","3.6826","3.6325"
"2025-04-24 16:45:25.710","45771.6982142361","3.6910","3.6474"
"2025-04-24 16:45:25.715","45771.6982142940","3.7010","3.6626"
"2025-04-24 16:45:25.720","45771.6982143519","3.7073","3.6753"
"2025-04-24 16:45:25.725","45771.6982144097","3.7235","3.6885"
"2025-04-24 16:45:25.730","45771.6982144676","3.7222","3.6939"
"2025-04-24 16:45:25.735","45771.6982145255","3.7290","3.7050"
"2025-04-24 16:45:25.740","45771.6982145833","3.7408","3.7059"
"2025-04-24 16:45:25.745","45771.6982146412","3.7554","3.7055"
"2025-04-24 16:45:25.750","45771.6982146991","3.7699","3.7051"
"2025-04-24 16:45:25.755","45771.6982147569","3.7793","3.7091"
"2025-04-24 16:45:25.760","45771.6982148148","3.7868","3.7106"
"2025-04-24 16:45:25.765","45771.6982148727","3.7930","3.7180"
"2025-04-24 16:45:25.770","45771.6982149306","3.8104","3.7289"
"2025-04-24 16:45:25.775","45771.6982149884","3.8187","3.7408"
"2025-04-24 16:45:25.780","45771.6982150463","3.8367","3.7682"
"2025-04-24 16:45:25.785","45771.6982151042","3.8344","3.7733"
"2025-04-24 16:45:25.790","45771.6982151620","3.8493","3.7924"
"2025-04-24 16:45:25.795","45771.6982152199","3.8556","3.8064"
"2025-04-24 16:45:25.800","45771.6982152778","3.8681","3.8177"
"2025-04-24 16:45:25.805","45771.6982153357","3.8891","3.8401"
"2025-04-24 16:45:25.810","45771.6982153935","3.8881","3.8622"
"2025-04-24 16:45:25.815","45771.6982154514","3.9009","3.8758"
"2025-04-24 16:45:25.820","45771.6982155093","3.9117","3.8931"
"2025-04-24 16:45:25.825","45771.6982155671","3.9191","3.9073"
"2025-04-24 16:45:25.830","45771.6982156250","3.9246","3.9016"
"2025-04-24 16:45:25.835","45771.6982156829","3.9416","3.9156"
"2025-04-24 16:45:25.840","45771.6982157407","3.9452","3.9292"
"2025-04-24 16:45:25.845","45771.6982157986","3.9509","3.9367"
"2025-04-24 16:45:25.850","45771.6982158565","3.9609","3.9432"
"2025-04-24 16:45:25.855","45771.6982159144","3.9763","3.9621"
"2025-04-24 16:45:25.860","45771.6982159722","3.9902","3.9776"
"2025-04-24 16:45:25.865","45771.6982160301","3.9965","3.9830"
"2025-04-24 16:45:25.870","45771.6982160880","4.0060","3.9988"
"2025-04-24 16:45:25.875","45771.6982161458","4.0135","4.0186"
"2025-04-24 16:45:25.880","45771.6982162037","4.0167","4.0369"
"2025-04-24 16:45:25.885","45771.6982162616","4.0243","4.0468"
"2025-04-24 16:45:25.890","45771.6982163194","4.0319","4.0540"
"2025-04-24 16:45:25.895","45771.6982163773","4.0395","4.0588"
"2025-04-24 16:45:25.900","45771.6982164352","4.0521","4.0707"
"2025-04-24 16:45:25.905","45771.6982164931","4.0592","4.0660"
"2025-04-24 16:45:25.910","45771.6982165509","4.0671","4.0675"
"2025-04-24 16:45:25.915","45771.6982166088","4.0613","4.0628"
"2025-04-24 16:45:25.920","45771.6982166667","4.0783","4.0768"
"2025-04-24 16:45:25.925","45771.6982167245","4.0913","4.0779"
"2025-04-24 16:45:25.930","45771.6982167824","4.1020","4.0798"
"2025-04-24 16:45:25.935","45771.6982168403","4.1123","4.0784"
"2025-04-24 16:45:25.940","45771.6982168981","4.1201","4.0826"
"2025-04-24 16:45:25.945","45771.6982169560","4.1338","4.0843"
"2025-04-24 16:45:25.950","45771.6982170139","4.1428","4.0820"
"2025-04-24 16:45:25.955","45771.6982170718","4.1535","4.0805"
"2025-04-24 16:45:25.960","45771.6982171296","4.1636","4.0845"
"2025-04-24 16:45:25.965","45771.6982171875","4.1698","4.0847"
"2025-04-24 16:45:25.970","45771.6982172454","4.1746","4.0813"
"2025-04-24 16:45:25.975","45771.6982173032","4.1785","4.0826"
"2025-04-24 16:45:25.980","45771.6982173611","4.1880","4.0829"
