"Date/Time","Date/Time","No.1","No.2"
"2025-04-24 16:36:28.150","45771.6919924769","2.0939","1.6527"
"2025-04-24 16:36:28.155","45771.6919925347","2.0934","1.6564"
"2025-04-24 16:36:28.160","45771.6919925926","2.0919","1.6624"
"2025-04-24 16:36:28.165","45771.6919926505","2.0926","1.6770"
"2025-04-24 16:36:28.170","45771.6919927083","2.0937","1.6912"
"2025-04-24 16:36:28.175","45771.6919927662","2.0945","1.7000"
"2025-04-24 16:36:28.180","45771.6919928241","2.0930","1.7036"
"2025-04-24 16:36:28.185","45771.6919928819","2.0915","1.7057"
"2025-04-24 16:36:28.190","45771.6919929398","2.0923","1.7079"
"2025-04-24 16:36:28.195","45771.6919929977","2.0930","1.7108"
"2025-04-24 16:36:28.200","45771.6919930556","2.0935","1.7132"
"2025-04-24 16:36:28.205","45771.6919931134","2.0919","1.7168"
"2025-04-24 16:36:28.210","45771.6919931713","2.0916","1.7187"
"2025-04-24 16:36:28.215","45771.6919932292","2.0922","1.7232"
"2025-04-24 16:36:28.220","45771.6919932870","2.0935","1.7275"
"2025-04-24 16:36:28.225","45771.6919933449","2.0936","1.7326"
"2025-04-24 16:36:28.230","45771.6919934028","2.0935","1.7402"
"2025-04-24 16:36:28.235","45771.6919934606","2.0931","1.7460"
"2025-04-24 16:36:28.240","45771.6919935185","2.0943","1.7496"
"2025-04-24 16:36:28.245","45771.6919935764","2.0919","1.7522"
"2025-04-24 16:36:28.250","45771.6919936343","2.0922","1.7541"
"2025-04-24 16:36:28.255","45771.6919936921","2.0930","1.7611"
"2025-04-24 16:36:28.260","45771.6919937500","2.0928","1.7690"
"2025-04-24 16:36:28.265","45771.6919938079","2.0943","1.7781"
"2025-04-24 16:36:28.270","45771.6919938657","2.0927","1.7816"
"2025-04-24 16:36:28.275","45771.6919939236","2.0932","1.7882"
"2025-04-24 16:36:28.280","45771.6919939815","2.0933","1.7868"
"2025-04-24 16:36:28.285","45771.6919940393","2.0933","1.7879"
"2025-04-24 16:36:28.290","45771.6919940972","2.0917","1.7875"
"2025-04-24 16:36:28.295","45771.6919941551","2.0916","1.7899"
"2025-04-24 16:36:28.300","45771.6919942130","2.0929","1.7919"
"2025-04-24 16:36:28.305","45771.6919942708","2.0934","1.7979"
"2025-04-24 16:36:28.310","45771.6919943287","2.0936","1.8096"
"2025-04-24 16:36:28.315","45771.6919943866","2.0941","1.8189"
"2025-04-24 16:36:28.320","45771.6919944444","2.0937","1.8186"
"2025-04-24 16:36:28.325","45771.6919945023","2.0929","1.8339"
"2025-04-24 16:36:28.330","45771.6919945602","2.0932","1.8393"
"2025-04-24 16:36:28.335","45771.6919946181","2.0929","1.8472"
"2025-04-24 16:36:28.340","45771.6919946759","2.0945","1.8655"
"2025-04-24 16:36:28.345","45771.6919947338","2.0937","1.8680"
"2025-04-24 16:36:28.350","45771.6919947917","2.0926","1.8674"
"2025-04-24 16:36:28.355","45771.6919948495","2.0935","1.8680"
"2025-04-24 16:36:28.360","45771.6919949074","2.0935","1.8674"
"2025-04-24 16:36:28.365","45771.6919949653","2.0927","1.8700"
"2025-04-24 16:36:28.370","45771.6919950231","2.0913","1.8718"
"2025-04-24 16:36:28.375","45771.6919950810","2.0933","1.8727"
"2025-04-24 16:36:28.380","45771.6919951389","2.0936","1.8743"
"2025-04-24 16:36:28.385","45771.6919951968","2.0934","1.8763"
"2025-04-24 16:36:28.390","45771.6919952546","2.0913","1.8769"
"2025-04-24 16:36:28.395","45771.6919953125","2.0926","1.8791"
"2025-04-24 16:36:28.400","45771.6919953704","2.0934","1.8801"
"2025-04-24 16:36:28.405","45771.6919954282","2.0934","1.8824"
"2025-04-24 16:36:28.410","45771.6919954861","2.0928","1.8841"
"2025-04-24 16:36:28.415","45771.6919955440","2.0922","1.8880"
"2025-04-24 16:36:28.420","45771.6919956019","2.0933","1.9039"
"2025-04-24 16:36:28.425","45771.6919956597","2.0940","1.9159"
"2025-04-24 16:36:28.430","45771.6919957176","2.0936","1.9166"
"2025-04-24 16:36:28.435","45771.6919957755","2.0934","1.9224"
"2025-04-24 16:36:28.440","45771.6919958333","2.0930","1.9268"
"2025-04-24 16:36:28.445","45771.6919958912","2.0928","1.9325"
"2025-04-24 16:36:28.450","45771.6919959491","2.0942","1.9429"
"2025-04-24 16:36:28.455","45771.6919960069","2.0941","1.9466"
"2025-04-24 16:36:28.460","45771.6919960648","2.0936","1.9490"
"2025-04-24 16:36:28.465","45771.6919961227","2.0920","1.9551"
"2025-04-24 16:36:28.470","45771.6919961806","2.0930","1.9714"
"2025-04-24 16:36:28.475","45771.6919962384","2.0935","1.9806"
"2025-04-24 16:36:28.480","45771.6919962963","2.0940","1.9810"
"2025-04-24 16:36:28.485","45771.6919963542","2.0920","1.9817"
"2025-04-24 16:36:28.490","45771.6919964120","2.0929","1.9854"
"2025-04-24 16:36:28.495","45771.6919964699","2.0935","1.9866"
"2025-04-24 16:36:28.500","45771.6919965278","2.0929","1.9885"
"2025-04-24 16:36:28.505","45771.6919965857","2.0924","1.9921"
"2025-04-24 16:36:28.510","45771.6919966435","2.0933","2.0095"
"2025-04-24 16:36:28.515","45771.6919967014","2.0943","2.0154"
"2025-04-24 16:36:28.520","45771.6919967593","2.0931","2.0161"
"2025-04-24 16:36:28.525","45771.6919968171","2.0931","2.0170"
"2025-04-24 16:36:28.530","45771.6919968750","2.0930","2.0202"
"2025-04-24 16:36:28.535","45771.6919969329","2.0920","2.0218"
"2025-04-24 16:36:28.540","45771.6919969907","2.0919","2.0227"
"2025-04-24 16:36:28.545","45771.6919970486","2.0948","2.0282"
"2025-04-24 16:36:28.550","45771.6919971065","2.0935","2.0387"
"2025-04-24 16:36:28.555","45771.6919971644","2.0945","2.0493"
"2025-04-24 16:36:28.560","45771.6919972222","2.0926","2.0517"
"2025-04-24 16:36:28.565","45771.6919972801","2.0925","2.0526"
"2025-04-24 16:36:28.570","45771.6919973380","2.0933","2.0547"
"2025-04-24 16:36:28.575","45771.6919973958","2.0934","2.0568"
"2025-04-24 16:36:28.580","45771.6919974537","2.0965","2.0617"
"2025-04-24 16:36:28.585","45771.6919975116","2.0943","2.0642"
"2025-04-24 16:36:28.590","45771.6919975694","2.0981","2.0684"
"2025-04-24 16:36:28.595","45771.6919976273","2.0944","2.0694"
"2025-04-24 16:36:28.600","45771.6919976852","2.0931","2.0711"
"2025-04-24 16:36:28.605","45771.6919977431","2.0967","2.0779"
"2025-04-24 16:36:28.610","45771.6919978009","2.0958","2.0802"
"2025-04-24 16:36:28.615","45771.6919978588","2.0928","2.0824"
"2025-04-24 16:36:28.620","45771.6919979167","2.0926","2.0822"
"2025-04-24 16:36:28.625","45771.6919979745","2.0927","2.0818"
"2025-04-24 16:36:28.630","45771.6919980324","2.0926","2.0844"
"2025-04-24 16:36:28.635","45771.6919980903","2.0930","2.0842"
"2025-04-24 16:36:28.640","45771.6919981481","2.0916","2.0859"
"2025-04-24 16:36:28.645","45771.6919982060","2.0933","2.0856"
"2025-04-24 16:36:28.650","45771.6919982639","2.0925","2.0891"
"2025-04-24 16:36:28.655","45771.6919983218","2.0916","2.0972"
"2025-04-24 16:36:28.660","45771.6919983796","2.0930","2.1096"
"2025-04-24 16:36:28.665","45771.6919984375","2.0942","2.1157"
"2025-04-24 16:36:28.670","45771.6919984954","2.0930","2.1151"
"2025-04-24 16:36:28.675","45771.6919985532","2.0922","2.1145"
"2025-04-24 16:36:28.680","45771.6919986111","2.0933","2.1149"
"2025-04-24 16:36:28.685","45771.6919986690","2.0934","2.1160"
"2025-04-24 16:36:28.690","45771.6919987268","2.0924","2.1154"
"2025-04-24 16:36:28.695","45771.6919987847","2.0912","2.1177"
"2025-04-24 16:36:28.700","45771.6919988426","2.0939","2.1197"
"2025-04-24 16:36:28.705","45771.6919989005","2.0932","2.1217"
"2025-04-24 16:36:28.710","45771.6919989583","2.0941","2.1292"
"2025-04-24 16:36:28.715","45771.6919990162","2.0920","2.1339"
"2025-04-24 16:36:28.720","45771.6919990741","2.0935","2.1358"
"2025-04-24 16:36:28.725","45771.6919991319","2.0934","2.1352"
"2025-04-24 16:36:28.730","45771.6919991898","2.0940","2.1406"
"2025-04-24 16:36:28.735","45771.6919992477","2.0931","2.1396"
"2025-04-24 16:36:28.740","45771.6919993056","2.0928","2.1400"
"2025-04-24 16:36:28.745","45771.6919993634","2.0932","2.1438"
"2025-04-24 16:36:28.750","45771.6919994213","2.0929","2.1451"
"2025-04-24 16:36:28.755","45771.6919994792","2.0929","2.1472"
"2025-04-24 16:36:28.760","45771.6919995370","2.0933","2.1466"
"2025-04-24 16:36:28.765","45771.6919995949","2.0935","2.1458"
"2025-04-24 16:36:28.770","45771.6919996528","2.0935","2.1452"
"2025-04-24 16:36:28.775","45771.6919997106","2.0935","2.1471"
"2025-04-24 16:36:28.780","45771.6919997685","2.0906","2.1492"
"2025-04-24 16:36:28.785","45771.6919998264","2.0932","2.1515"
"2025-04-24 16:36:28.790","45771.6919998843","2.0933","2.1547"
"2025-04-24 16:36:28.795","45771.6919999421","2.0933","2.1629"
"2025-04-24 16:36:28.800","45771.6920000000","2.0928","2.1650"
"2025-04-24 16:36:28.805","45771.6920000579","2.0944","2.1676"
"2025-04-24 16:36:28.810","45771.6920001157","2.0933","2.1705"
"2025-04-24 16:36:28.815","45771.6920001736","2.0927","2.1770"
"2025-04-24 16:36:28.820","45771.6920002315","2.0941","2.1775"
"2025-04-24 16:36:28.825","45771.6920002894","2.0929","2.1767"
"2025-04-24 16:36:28.830","45771.6920003472","2.0917","2.1782"
"2025-04-24 16:36:28.835","45771.6920004051","2.0929","2.1831"
"2025-04-24 16:36:28.840","45771.6920004630","2.0939","2.1843"
"2025-04-24 16:36:28.845","45771.6920005208","2.0927","2.1840"
"2025-04-24 16:36:28.850","45771.6920005787","2.0937","2.1854"
"2025-04-24 16:36:28.855","45771.6920006366","2.0934","2.1862"
"2025-04-24 16:36:28.860","45771.6920006944","2.0926","2.1852"
"2025-04-24 16:36:28.865","45771.6920007523","2.0930","2.1862"
"2025-04-24 16:36:28.870","45771.6920008102","2.0934","2.1885"
"2025-04-24 16:36:28.875","45771.6920008681","2.0932","2.1895"
"2025-04-24 16:36:28.880","45771.6920009259","2.0923","2.1885"
"2025-04-24 16:36:28.885","45771.6920009838","2.0935","2.1890"
"2025-04-24 16:36:28.890","45771.6920010417","2.0934","2.1911"
"2025-04-24 16:36:28.895","45771.6920010995","2.0922","2.1938"
"2025-04-24 16:36:28.900","45771.6920011574","2.0925","2.2038"
"2025-04-24 16:36:28.905","45771.6920012153","2.0934","2.2144"
"2025-04-24 16:36:28.910","45771.6920012731","2.0945","2.2214"
"2025-04-24 16:36:28.915","45771.6920013310","2.0944","2.2241"
"2025-04-24 16:36:28.920","45771.6920013889","2.0925","2.2264"
"2025-04-24 16:36:28.925","45771.6920014468","2.0933","2.2277"
"2025-04-24 16:36:28.930","45771.6920015046","2.0941","2.2257"
"2025-04-24 16:36:28.935","45771.6920015625","2.0919","2.2247"
"2025-04-24 16:36:28.940","45771.6920016204","2.0940","2.2270"
"2025-04-24 16:36:28.945","45771.6920016782","2.0929","2.2263"
"2025-04-24 16:36:28.950","45771.6920017361","2.0930","2.2258"
"2025-04-24 16:36:28.955","45771.6920017940","2.0919","2.2238"
"2025-04-24 16:36:28.960","45771.6920018519","2.0921","2.2261"
"2025-04-24 16:36:28.965","45771.6920019097","2.0944","2.2343"
"2025-04-24 16:36:28.970","45771.6920019676","2.0940","2.2352"
"2025-04-24 16:36:28.975","45771.6920020255","2.0943","2.2345"
"2025-04-24 16:36:28.980","45771.6920020833","2.0914","2.2336"
