"Date/Time","Date/Time","No.1","No.2"
"2025-04-24 16:08:30.150","45771.6725711806","1.5239","2.4551"
"2025-04-24 16:08:30.155","45771.6725712384","1.5241","2.4618"
"2025-04-24 16:08:30.160","45771.6725712963","1.5255","2.4571"
"2025-04-24 16:08:30.165","45771.6725713542","1.5254","2.4608"
"2025-04-24 16:08:30.170","45771.6725714120","1.5217","2.4558"
"2025-04-24 16:08:30.175","45771.6725714699","1.5253","2.4617"
"2025-04-24 16:08:30.180","45771.6725715278","1.5228","2.4556"
"2025-04-24 16:08:30.185","45771.6725715856","1.5254","2.4601"
"2025-04-24 16:08:30.190","45771.6725716435","1.5219","2.4572"
"2025-04-24 16:08:30.195","45771.6725717014","1.5241","2.4548"
"2025-04-24 16:08:30.200","45771.6725717593","1.5261","2.4590"
"2025-04-24 16:08:30.205","45771.6725718171","1.5259","2.4573"
"2025-04-24 16:08:30.210","45771.6725718750","1.5261","2.4585"
"2025-04-24 16:08:30.215","45771.6725719329","1.5233","2.4548"
"2025-04-24 16:08:30.220","45771.6725719907","1.5252","2.4593"
"2025-04-24 16:08:30.225","45771.6725720486","1.5233","2.4511"
"2025-04-24 16:08:30.230","45771.6725721065","1.5258","2.4509"
"2025-04-24 16:08:30.235","45771.6725721644","1.5217","2.4469"
"2025-04-24 16:08:30.240","45771.6725722222","1.5252","2.4457"
"2025-04-24 16:08:30.245","45771.6725722801","1.5245","2.4425"
"2025-04-24 16:08:30.250","45771.6725723380","1.5253","2.4361"
"2025-04-24 16:08:30.255","45771.6725723958","1.5222","2.4371"
"2025-04-24 16:08:30.260","45771.6725724537","1.5206","2.4317"
"2025-04-24 16:08:30.265","45771.6725725116","1.5235","2.4377"
"2025-04-24 16:08:30.270","45771.6725725694","1.5217","2.4333"
"2025-04-24 16:08:30.275","45771.6725726273","1.5255","2.4381"
"2025-04-24 16:08:30.280","45771.6725726852","1.5218","2.4349"
"2025-04-24 16:08:30.285","45771.6725727431","1.5251","2.4364"
"2025-04-24 16:08:30.290","45771.6725728009","1.5223","2.4357"
"2025-04-24 16:08:30.295","45771.6725728588","1.5257","2.4451"
"2025-04-24 16:08:30.300","45771.6725729167","1.5231","2.4495"
"2025-04-24 16:08:30.305","45771.6725729745","1.5253","2.4483"
"2025-04-24 16:08:30.310","45771.6725730324","1.5258","2.4508"
"2025-04-24 16:08:30.315","45771.6725730903","1.5255","2.4485"
"2025-04-24 16:08:30.320","45771.6725731481","1.5259","2.4536"
"2025-04-24 16:08:30.325","45771.6725732060","1.5240","2.4521"
"2025-04-24 16:08:30.330","45771.6725732639","1.5253","2.4558"
"2025-04-24 16:08:30.335","45771.6725733218","1.5228","2.4558"
"2025-04-24 16:08:30.340","45771.6725733796","1.5259","2.4565"
"2025-04-24 16:08:30.345","45771.6725734375","1.5230","2.4563"
"2025-04-24 16:08:30.350","45771.6725734954","1.5253","2.4574"
"2025-04-24 16:08:30.355","45771.6725735532","1.5257","2.4579"
"2025-04-24 16:08:30.360","45771.6725736111","1.5247","2.4524"
"2025-04-24 16:08:30.365","45771.6725736690","1.5245","2.4581"
"2025-04-24 16:08:30.370","45771.6725737268","1.5242","2.4533"
"2025-04-24 16:08:30.375","45771.6725737847","1.5260","2.4572"
"2025-04-24 16:08:30.380","45771.6725738426","1.5245","2.4562"
"2025-04-24 16:08:30.385","45771.6725739005","1.5247","2.4582"
"2025-04-24 16:08:30.390","45771.6725739583","1.5226","2.4572"
"2025-04-24 16:08:30.395","45771.6725740162","1.5257","2.4559"
"2025-04-24 16:08:30.400","45771.6725740741","1.5258","2.4561"
"2025-04-24 16:08:30.405","45771.6725741319","1.5254","2.4544"
"2025-04-24 16:08:30.410","45771.6725741898","1.5256","2.4555"
"2025-04-24 16:08:30.415","45771.6725742477","1.5240","2.4510"
"2025-04-24 16:08:30.420","45771.6725743056","1.5260","2.4564"
"2025-04-24 16:08:30.425","45771.6725743634","1.5238","2.4526"
"2025-04-24 16:08:30.430","45771.6725744213","1.5259","2.4551"
"2025-04-24 16:08:30.435","45771.6725744792","1.5213","2.4533"
"2025-04-24 16:08:30.440","45771.6725745370","1.5257","2.4555"
"2025-04-24 16:08:30.445","45771.6725745949","1.5253","2.4568"
"2025-04-24 16:08:30.450","45771.6725746528","1.5257","2.4555"
"2025-04-24 16:08:30.455","45771.6725747106","1.5239","2.4543"
"2025-04-24 16:08:30.460","45771.6725747685","1.5248","2.4515"
"2025-04-24 16:08:30.465","45771.6725748264","1.5259","2.4513"
"2025-04-24 16:08:30.470","45771.6725748843","1.5249","2.4460"
"2025-04-24 16:08:30.475","45771.6725749421","1.5246","2.4469"
"2025-04-24 16:08:30.480","45771.6725750000","1.5227","2.4425"
"2025-04-24 16:08:30.485","45771.6725750579","1.5258","2.4431"
"2025-04-24 16:08:30.490","45771.6725751157","1.5212","2.4371"
"2025-04-24 16:08:30.495","45771.6725751736","1.5245","2.4389"
"2025-04-24 16:08:30.500","45771.6725752315","1.5220","2.4416"
"2025-04-24 16:08:30.505","45771.6725752894","1.5254","2.4355"
"2025-04-24 16:08:30.510","45771.6725753472","1.5227","2.4406"
"2025-04-24 16:08:30.515","45771.6725754051","1.5211","2.4349"
"2025-04-24 16:08:30.520","45771.6725754630","1.5222","2.4409"
"2025-04-24 16:08:30.525","45771.6725755208","1.5215","2.4355"
"2025-04-24 16:08:30.530","45771.6725755787","1.5255","2.4419"
"2025-04-24 16:08:30.535","45771.6725756366","1.5218","2.4458"
"2025-04-24 16:08:30.540","45771.6725756944","1.5247","2.4491"
"2025-04-24 16:08:30.545","45771.6725757523","1.5228","2.4511"
"2025-04-24 16:08:30.550","45771.6725758102","1.5253","2.4509"
"2025-04-24 16:08:30.555","45771.6725758681","1.5257","2.4522"
"2025-04-24 16:08:30.560","45771.6725759259","1.5247","2.4509"
"2025-04-24 16:08:30.565","45771.6725759838","1.5241","2.4531"
"2025-04-24 16:08:30.570","45771.6725760417","1.5256","2.4523"
"2025-04-24 16:08:30.575","45771.6725760995","1.5257","2.4531"
"2025-04-24 16:08:30.580","45771.6725761574","1.5258","2.4545"
"2025-04-24 16:08:30.585","45771.6725762153","1.5252","2.4543"
"2025-04-24 16:08:30.590","45771.6725762732","1.5238","2.4522"
"2025-04-24 16:08:30.595","45771.6725763310","1.5248","2.4529"
"2025-04-24 16:08:30.600","45771.6725763889","1.5257","2.4538"
"2025-04-24 16:08:30.605","45771.6725764468","1.5251","2.4539"
"2025-04-24 16:08:30.610","45771.6725765046","1.5250","2.4526"
"2025-04-24 16:08:30.615","45771.6725765625","1.5248","2.4508"
"2025-04-24 16:08:30.620","45771.6725766204","1.5255","2.4543"
"2025-04-24 16:08:30.625","45771.6725766782","1.5251","2.4536"
"2025-04-24 16:08:30.630","45771.6725767361","1.5250","2.4541"
"2025-04-24 16:08:30.635","45771.6725767940","1.5252","2.4513"
"2025-04-24 16:08:30.640","45771.6725768519","1.5246","2.4514"
"2025-04-24 16:08:30.645","45771.6725769097","1.5253","2.4542"
"2025-04-24 16:08:30.650","45771.6725769676","1.5253","2.4541"
"2025-04-24 16:08:30.655","45771.6725770255","1.5253","2.4526"
"2025-04-24 16:08:30.660","45771.6725770833","1.5247","2.4516"
"2025-04-24 16:08:30.665","45771.6725771412","1.5253","2.4538"
"2025-04-24 16:08:30.670","45771.6725771991","1.5255","2.4539"
"2025-04-24 16:08:30.675","45771.6725772569","1.5250","2.4539"
"2025-04-24 16:08:30.680","45771.6725773148","1.5245","2.4512"
"2025-04-24 16:08:30.685","45771.6725773727","1.5243","2.4544"
"2025-04-24 16:08:30.690","45771.6725774306","1.5252","2.4544"
"2025-04-24 16:08:30.695","45771.6725774884","1.5249","2.4548"
"2025-04-24 16:08:30.700","45771.6725775463","1.5255","2.4545"
"2025-04-24 16:08:30.705","45771.6725776042","1.5253","2.4536"
"2025-04-24 16:08:30.710","45771.6725776620","1.5255","2.4546"
"2025-04-24 16:08:30.715","45771.6725777199","1.5258","2.4535"
"2025-04-24 16:08:30.720","45771.6725777778","1.5256","2.4541"
"2025-04-24 16:08:30.725","45771.6725778356","1.5255","2.4531"
"2025-04-24 16:08:30.730","45771.6725778935","1.5256","2.4538"
"2025-04-24 16:08:30.735","45771.6725779514","1.5254","2.4530"
"2025-04-24 16:08:30.740","45771.6725780093","1.5258","2.4545"
"2025-04-24 16:08:30.745","45771.6725780671","1.5250","2.4543"
"2025-04-24 16:08:30.750","45771.6725781250","1.5253","2.4527"
"2025-04-24 16:08:30.755","45771.6725781829","1.5247","2.4518"
"2025-04-24 16:08:30.760","45771.6725782407","1.5259","2.4539"
"2025-04-24 16:08:30.765","45771.6725782986","1.5257","2.4541"
"2025-04-24 16:08:30.770","45771.6725783565","1.5249","2.4522"
"2025-04-24 16:08:30.775","45771.6725784143","1.5246","2.4524"
"2025-04-24 16:08:30.780","45771.6725784722","1.5256","2.4530"
"2025-04-24 16:08:30.785","45771.6725785301","1.5257","2.4542"
"2025-04-24 16:08:30.790","45771.6725785880","1.5250","2.4539"
"2025-04-24 16:08:30.795","45771.6725786458","1.5239","2.4527"
"2025-04-24 16:08:30.800","45771.6725787037","1.5248","2.4527"
"2025-04-24 16:08:30.805","45771.6725787616","1.5256","2.4538"
"2025-04-24 16:08:30.810","45771.6725788194","1.5256","2.4539"
"2025-04-24 16:08:30.815","45771.6725788773","1.5243","2.4525"
"2025-04-24 16:08:30.820","45771.6725789352","1.5245","2.4524"
"2025-04-24 16:08:30.825","45771.6725789931","1.5254","2.4527"
"2025-04-24 16:08:30.830","45771.6725790509","1.5258","2.4543"
"2025-04-24 16:08:30.835","45771.6725791088","1.5252","2.4534"
"2025-04-24 16:08:30.840","45771.6725791667","1.5243","2.4521"
"2025-04-24 16:08:30.845","45771.6725792245","1.5242","2.4535"
"2025-04-24 16:08:30.850","45771.6725792824","1.5260","2.4539"
"2025-04-24 16:08:30.855","45771.6725793403","1.5257","2.4544"
"2025-04-24 16:08:30.860","45771.6725793981","1.5251","2.4543"
"2025-04-24 16:08:30.865","45771.6725794560","1.5256","2.4532"
"2025-04-24 16:08:30.870","45771.6725795139","1.5247","2.4525"
"2025-04-24 16:08:30.875","45771.6725795718","1.5246","2.4524"
"2025-04-24 16:08:30.880","45771.6725796296","1.5248","2.4536"
"2025-04-24 16:08:30.885","45771.6725796875","1.5255","2.4516"
"2025-04-24 16:08:30.890","45771.6725797454","1.5241","2.4518"
"2025-04-24 16:08:30.895","45771.6725798032","1.5259","2.4547"
"2025-04-24 16:08:30.900","45771.6725798611","1.5253","2.4540"
"2025-04-24 16:08:30.905","45771.6725799190","1.5251","2.4539"
"2025-04-24 16:08:30.910","45771.6725799769","1.5256","2.4534"
"2025-04-24 16:08:30.915","45771.6725800347","1.5249","2.4527"
"2025-04-24 16:08:30.920","45771.6725800926","1.5244","2.4522"
"2025-04-24 16:08:30.925","45771.6725801505","1.5252","2.4532"
"2025-04-24 16:08:30.930","45771.6725802083","1.5260","2.4530"
"2025-04-24 16:08:30.935","45771.6725802662","1.5260","2.4536"
"2025-04-24 16:08:30.940","45771.6725803241","1.5257","2.4540"
"2025-04-24 16:08:30.945","45771.6725803819","1.5246","2.4540"
"2025-04-24 16:08:30.950","45771.6725804398","1.5253","2.4535"
"2025-04-24 16:08:30.955","45771.6725804977","1.5256","2.4532"
"2025-04-24 16:08:30.960","45771.6725805556","1.5257","2.4539"
"2025-04-24 16:08:30.965","45771.6725806134","1.5247","2.4524"
"2025-04-24 16:08:30.970","45771.6725806713","1.5243","2.4520"
"2025-04-24 16:08:30.975","45771.6725807292","1.5259","2.4534"
"2025-04-24 16:08:30.980","45771.6725807870","1.5255","2.4528"
