"Date/Time","Date/Time","No.1","No.2"
"2025-04-24 16:10:45.150","45771.6741336806","1.5251","4.0730"
"2025-04-24 16:10:45.155","45771.6741337384","1.5245","4.0725"
"2025-04-24 16:10:45.160","45771.6741337963","1.5249","4.0732"
"2025-04-24 16:10:45.165","45771.6741338542","1.5254","4.0754"
"2025-04-24 16:10:45.170","45771.6741339120","1.5253","4.0753"
"2025-04-24 16:10:45.175","45771.6741339699","1.5260","4.0754"
"2025-04-24 16:10:45.180","45771.6741340278","1.5254","4.0730"
"2025-04-24 16:10:45.185","45771.6741340856","1.5257","4.0737"
"2025-04-24 16:10:45.190","45771.6741341435","1.5255","4.0731"
"2025-04-24 16:10:45.195","45771.6741342014","1.5255","4.0734"
"2025-04-24 16:10:45.200","45771.6741342593","1.5255","4.0734"
"2025-04-24 16:10:45.205","45771.6741343171","1.5255","4.0734"
"2025-04-24 16:10:45.210","45771.6741343750","1.5255","4.0734"
"2025-04-24 16:10:45.215","45771.6741344329","1.5249","4.0727"
"2025-04-24 16:10:45.220","45771.6741344907","1.5253","4.0727"
"2025-04-24 16:10:45.225","45771.6741345486","1.5254","4.0735"
"2025-04-24 16:10:45.230","45771.6741346065","1.5253","4.0752"
"2025-04-24 16:10:45.235","45771.6741346644","1.5251","4.0741"
"2025-04-24 16:10:45.240","45771.6741347222","1.5257","4.0752"
"2025-04-24 16:10:45.245","45771.6741347801","1.5257","4.0731"
"2025-04-24 16:10:45.250","45771.6741348380","1.5252","4.0735"
"2025-04-24 16:10:45.255","45771.6741348958","1.5253","4.0728"
"2025-04-24 16:10:45.260","45771.6741349537","1.5251","4.0731"
"2025-04-24 16:10:45.265","45771.6741350116","1.5255","4.0731"
"2025-04-24 16:10:45.270","45771.6741350694","1.5250","4.0728"
"2025-04-24 16:10:45.275","45771.6741351273","1.5255","4.0724"
"2025-04-24 16:10:45.280","45771.6741351852","1.5255","4.0736"
"2025-04-24 16:10:45.285","45771.6741352431","1.5253","4.0731"
"2025-04-24 16:10:45.290","45771.6741353009","1.5252","4.0733"
"2025-04-24 16:10:45.295","45771.6741353588","1.5256","4.0747"
"2025-04-24 16:10:45.300","45771.6741354167","1.5252","4.0747"
"2025-04-24 16:10:45.305","45771.6741354745","1.5257","4.0745"
"2025-04-24 16:10:45.310","45771.6741355324","1.5257","4.0726"
"2025-04-24 16:10:45.315","45771.6741355903","1.5253","4.0731"
"2025-04-24 16:10:45.320","45771.6741356482","1.5253","4.0729"
"2025-04-24 16:10:45.325","45771.6741357060","1.5249","4.0729"
"2025-04-24 16:10:45.330","45771.6741357639","1.5256","4.0731"
"2025-04-24 16:10:45.335","45771.6741358218","1.5254","4.0725"
"2025-04-24 16:10:45.340","45771.6741358796","1.5251","4.0727"
"2025-04-24 16:10:45.345","45771.6741359375","1.5252","4.0727"
"2025-04-24 16:10:45.350","45771.6741359954","1.5252","4.0735"
"2025-04-24 16:10:45.355","45771.6741360532","1.5254","4.0733"
"2025-04-24 16:10:45.360","45771.6741361111","1.5255","4.0744"
"2025-04-24 16:10:45.365","45771.6741361690","1.5255","4.0743"
"2025-04-24 16:10:45.370","45771.6741362269","1.5260","4.0744"
"2025-04-24 16:10:45.375","45771.6741362847","1.5256","4.0736"
"2025-04-24 16:10:45.380","45771.6741363426","1.5251","4.0730"
"2025-04-24 16:10:45.385","45771.6741364005","1.5251","4.0732"
"2025-04-24 16:10:45.390","45771.6741364583","1.5251","4.0731"
"2025-04-24 16:10:45.395","45771.6741365162","1.5253","4.0737"
"2025-04-24 16:10:45.400","45771.6741365741","1.5251","4.0731"
"2025-04-24 16:10:45.405","45771.6741366319","1.5252","4.0726"
"2025-04-24 16:10:45.410","45771.6741366898","1.5252","4.0735"
"2025-04-24 16:10:45.415","45771.6741367477","1.5256","4.0727"
"2025-04-24 16:10:45.420","45771.6741368056","1.5256","4.0732"
"2025-04-24 16:10:45.425","45771.6741368634","1.5251","4.0739"
"2025-04-24 16:10:45.430","45771.6741369213","1.5255","4.0744"
"2025-04-24 16:10:45.435","45771.6741369792","1.5256","4.0742"
"2025-04-24 16:10:45.440","45771.6741370370","1.5258","4.0732"
"2025-04-24 16:10:45.445","45771.6741370949","1.5251","4.0728"
"2025-04-24 16:10:45.450","45771.6741371528","1.5254","4.0739"
"2025-04-24 16:10:45.455","45771.6741372106","1.5249","4.0726"
"2025-04-24 16:10:45.460","45771.6741372685","1.5253","4.0731"
"2025-04-24 16:10:45.465","45771.6741373264","1.5255","4.0734"
"2025-04-24 16:10:45.470","45771.6741373843","1.5252","4.0734"
"2025-04-24 16:10:45.475","45771.6741374421","1.5253","4.0727"
"2025-04-24 16:10:45.480","45771.6741375000","1.5254","4.0730"
"2025-04-24 16:10:45.485","45771.6741375579","1.5254","4.0735"
"2025-04-24 16:10:45.490","45771.6741376157","1.5251","4.0731"
"2025-04-24 16:10:45.495","45771.6741376736","1.5261","4.0744"
"2025-04-24 16:10:45.500","45771.6741377315","1.5261","4.0741"
"2025-04-24 16:10:45.505","45771.6741377893","1.5258","4.0740"
"2025-04-24 16:10:45.510","45771.6741378472","1.5251","4.0732"
"2025-04-24 16:10:45.515","45771.6741379051","1.5253","4.0732"
"2025-04-24 16:10:45.520","45771.6741379630","1.5254","4.0729"
"2025-04-24 16:10:45.525","45771.6741380208","1.5252","4.0739"
"2025-04-24 16:10:45.530","45771.6741380787","1.5253","4.0731"
"2025-04-24 16:10:45.535","45771.6741381366","1.5252","4.0731"
"2025-04-24 16:10:45.540","45771.6741381944","1.5255","4.0736"
"2025-04-24 16:10:45.545","45771.6741382523","1.5248","4.0734"
"2025-04-24 16:10:45.550","45771.6741383102","1.5254","4.0729"
"2025-04-24 16:10:45.555","45771.6741383681","1.5254","4.0733"
"2025-04-24 16:10:45.560","45771.6741384259","1.5260","4.0743"
"2025-04-24 16:10:45.565","45771.6741384838","1.5256","4.0738"
"2025-04-24 16:10:45.570","45771.6741385417","1.5257","4.0734"
"2025-04-24 16:10:45.575","45771.6741385995","1.5251","4.0732"
"2025-04-24 16:10:45.580","45771.6741386574","1.5255","4.0734"
"2025-04-24 16:10:45.585","45771.6741387153","1.5252","4.0738"
"2025-04-24 16:10:45.590","45771.6741387731","1.5251","4.0729"
"2025-04-24 16:10:45.595","45771.6741388310","1.5254","4.0735"
"2025-04-24 16:10:45.600","45771.6741388889","1.5254","4.0728"
"2025-04-24 16:10:45.605","45771.6741389468","1.5254","4.0728"
"2025-04-24 16:10:45.610","45771.6741390046","1.5255","4.0731"
"2025-04-24 16:10:45.615","45771.6741390625","1.5253","4.0730"
"2025-04-24 16:10:45.620","45771.6741391204","1.5253","4.0727"
"2025-04-24 16:10:45.625","45771.6741391782","1.5261","4.0755"
"2025-04-24 16:10:45.630","45771.6741392361","1.5259","4.0744"
"2025-04-24 16:10:45.635","45771.6741392940","1.5261","4.0739"
"2025-04-24 16:10:45.640","45771.6741393519","1.5253","4.0730"
"2025-04-24 16:10:45.645","45771.6741394097","1.5253","4.0732"
"2025-04-24 16:10:45.650","45771.6741394676","1.5255","4.0734"
"2025-04-24 16:10:45.655","45771.6741395255","1.5253","4.0734"
"2025-04-24 16:10:45.660","45771.6741395833","1.5255","4.0731"
"2025-04-24 16:10:45.665","45771.6741396412","1.5254","4.0732"
"2025-04-24 16:10:45.670","45771.6741396991","1.5256","4.0735"
"2025-04-24 16:10:45.675","45771.6741397569","1.5251","4.0731"
"2025-04-24 16:10:45.680","45771.6741398148","1.5257","4.0734"
"2025-04-24 16:10:45.685","45771.6741398727","1.5255","4.0732"
"2025-04-24 16:10:45.690","45771.6741399306","1.5259","4.0748"
"2025-04-24 16:10:45.695","45771.6741399884","1.5260","4.0748"
"2025-04-24 16:10:45.700","45771.6741400463","1.5260","4.0742"
"2025-04-24 16:10:45.705","45771.6741401042","1.5255","4.0734"
"2025-04-24 16:10:45.710","45771.6741401620","1.5253","4.0732"
"2025-04-24 16:10:45.715","45771.6741402199","1.5256","4.0737"
"2025-04-24 16:10:45.720","45771.6741402778","1.5254","4.0734"
"2025-04-24 16:10:45.725","45771.6741403357","1.5252","4.0734"
"2025-04-24 16:10:45.730","45771.6741403935","1.5252","4.0730"
"2025-04-24 16:10:45.735","45771.6741404514","1.5255","4.0734"
"2025-04-24 16:10:45.740","45771.6741405093","1.5252","4.0732"
"2025-04-24 16:10:45.745","45771.6741405671","1.5252","4.0735"
"2025-04-24 16:10:45.750","45771.6741406250","1.5256","4.0726"
"2025-04-24 16:10:45.755","45771.6741406829","1.5262","4.0757"
"2025-04-24 16:10:45.760","45771.6741407407","1.5260","4.0747"
"2025-04-24 16:10:45.765","45771.6741407986","1.5257","4.0750"
"2025-04-24 16:10:45.770","45771.6741408565","1.5255","4.0733"
"2025-04-24 16:10:45.775","45771.6741409144","1.5251","4.0730"
"2025-04-24 16:10:45.780","45771.6741409722","1.5256","4.0729"
"2025-04-24 16:10:45.785","45771.6741410301","1.5255","4.0731"
"2025-04-24 16:10:45.790","45771.6741410880","1.5254","4.0734"
"2025-04-24 16:10:45.795","45771.6741411458","1.5254","4.0727"
"2025-04-24 16:10:45.800","45771.6741412037","1.5255","4.0736"
"2025-04-24 16:10:45.805","45771.6741412616","1.5254","4.0730"
"2025-04-24 16:10:45.810","45771.6741413194","1.5253","4.0737"
"2025-04-24 16:10:45.815","45771.6741413773","1.5254","4.0739"
"2025-04-24 16:10:45.820","45771.6741414352","1.5260","4.0748"
"2025-04-24 16:10:45.825","45771.6741414931","1.5262","4.0748"
"2025-04-24 16:10:45.830","45771.6741415509","1.5260","4.0740"
"2025-04-24 16:10:45.835","45771.6741416088","1.5252","4.0730"
"2025-04-24 16:10:45.840","45771.6741416667","1.5253","4.0727"
"2025-04-24 16:10:45.845","45771.6741417245","1.5253","4.0733"
"2025-04-24 16:10:45.850","45771.6741417824","1.5254","4.0738"
"2025-04-24 16:10:45.855","45771.6741418403","1.5252","4.0733"
"2025-04-24 16:10:45.860","45771.6741418981","1.5254","4.0731"
"2025-04-24 16:10:45.865","45771.6741419560","1.5252","4.0734"
"2025-04-24 16:10:45.870","45771.6741420139","1.5255","4.0736"
"2025-04-24 16:10:45.875","45771.6741420718","1.5253","4.0725"
"2025-04-24 16:10:45.880","45771.6741421296","1.5255","4.0735"
"2025-04-24 16:10:45.885","45771.6741421875","1.5259","4.0748"
"2025-04-24 16:10:45.890","45771.6741422454","1.5258","4.0752"
"2025-04-24 16:10:45.895","45771.6741423032","1.5255","4.0737"
"2025-04-24 16:10:45.900","45771.6741423611","1.5251","4.0734"
"2025-04-24 16:10:45.905","45771.6741424190","1.5255","4.0736"
"2025-04-24 16:10:45.910","45771.6741424769","1.5253","4.0736"
"2025-04-24 16:10:45.915","45771.6741425347","1.5255","4.0731"
"2025-04-24 16:10:45.920","45771.6741425926","1.5254","4.0731"
"2025-04-24 16:10:45.925","45771.6741426505","1.5254","4.0729"
"2025-04-24 16:10:45.930","45771.6741427083","1.5254","4.0737"
"2025-04-24 16:10:45.935","45771.6741427662","1.5251","4.0729"
"2025-04-24 16:10:45.940","45771.6741428241","1.5256","4.0734"
"2025-04-24 16:10:45.945","45771.6741428819","1.5257","4.0736"
"2025-04-24 16:10:45.950","45771.6741429398","1.5259","4.0743"
"2025-04-24 16:10:45.955","45771.6741429977","1.5260","4.0747"
"2025-04-24 16:10:45.960","45771.6741430556","1.5257","4.0744"
"2025-04-24 16:10:45.965","45771.6741431134","1.5259","4.0730"
"2025-04-24 16:10:45.970","45771.6741431713","1.5254","4.0729"
"2025-04-24 16:10:45.975","45771.6741432292","1.5253","4.0728"
"2025-04-24 16:10:45.980","45771.6741432870","1.5257","4.0732"
